date,n_incidents,length_in_meters,delay_in_seconds,latitude,longitude
2019-07-04 08,30.0,449.0,111.56666666666666,41.54953603666667,-8.407600433333332
2019-07-04 09,12.0,511.0,51.0,41.53876731666667,-8.3883441
2019-07-04 10,11.0,428.6363636363636,35.90909090909091,41.542471299999995,-8.379231863636365
2019-07-04 11,13.0,499.3076923076923,66.23076923076923,41.53991706153847,-8.39110876923077
2019-07-04 12,10.0,439.8,16.8,41.543246010000004,-8.37544231
2019-07-04 13,17.0,690.7058823529412,113.6470588235294,41.546034035294106,-8.391118888235292
2019-07-04 14,12.0,450.8333333333333,40.5,41.54317016666666,-8.383575800000001
2019-07-04 15,12.0,440.3333333333333,81.75,41.54382629166667,-8.38170205
2019-07-04 16,29.0,625.1034482758621,178.51724137931035,41.54365134137931,-8.407055031034483
2019-07-04 17,71.0,681.3239436619718,246.80281690140845,41.54433182676056,-8.421232152112678
2019-07-04 18,35.0,771.4285714285714,219.14285714285714,41.53718358857143,-8.418231937142858
2019-07-04 19,12.0,465.5,31.416666666666668,41.53543801666667,-8.390089991666667
2019-07-04 20,10.0,432.6,19.9,41.54334928000001,-8.37375869
2019-07-04 21,14.0,689.5,39.714285714285715,41.538349207142865,-8.388600021428571
2019-07-04 22,11.0,623.4545454545455,9.545454545454545,41.537932263636364,-8.381914554545455
2019-07-04 23,11.0,597.6363636363636,11.363636363636363,41.537867399999996,-8.382162172727275
2019-07-05 00,12.0,593.75,22.166666666666668,41.53633084999999,-8.386876141666667
2019-07-05 01,11.0,468.45454545454544,24.90909090909091,41.54083307272727,-8.381736063636364
2019-07-05 02,12.0,485.5,0.0,41.536628799999995,-8.387878175
2019-07-05 03,12.0,485.5,0.0,41.536628799999995,-8.387878175
2019-07-05 04,10.0,469.8,0.0,41.54002964,-8.37736881
2019-07-05 05,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-05 06,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-05 07,11.0,550.2727272727273,30.0,41.54126881818183,-8.382778345454547
2019-07-05 08,13.0,477.38461538461536,52.30769230769231,41.54019374615385,-8.39072273076923
2019-07-05 09,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-05 10,10.0,454.3,12.3,41.54324414,-8.37559788
2019-07-05 11,10.0,474.0,15.8,41.542015680000006,-8.3767004
2019-07-05 12,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-05 13,12.0,567.5833333333334,57.833333333333336,41.535487525,-8.390166875
2019-07-05 14,17.0,487.05882352941177,78.29411764705883,41.539174205882354,-8.399195652941176
2019-07-05 15,16.0,449.1875,73.125,41.546959762499995,-8.39193534375
2019-07-05 16,38.0,570.3157894736842,117.3157894736842,41.54225787368421,-8.416924573684211
2019-07-05 17,49.0,728.0612244897959,159.3265306122449,41.54288330408165,-8.421239402040817
2019-07-05 18,27.0,645.2962962962963,107.51851851851852,41.54377129999999,-8.409814277777778
2019-07-05 19,11.0,423.0,36.90909090909091,41.545025618181825,-8.375272063636364
2019-07-05 20,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-05 21,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-05 22,10.0,578.0,7.9,41.539774699999995,-8.376411930000002
2019-07-05 23,12.0,438.8333333333333,50.166666666666664,41.54187755,-8.385864166666668
2019-07-06 00,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-06 01,12.0,568.5833333333334,32.25,41.537676100000006,-8.386115741666668
2019-07-06 02,15.0,415.0,48.6,41.534506406666665,-8.397487666666667
2019-07-06 03,12.0,544.5833333333334,25.833333333333332,41.536455575,-8.387166041666667
2019-07-06 04,12.0,375.0,20.75,41.536628799999995,-8.387878175
2019-07-06 05,11.0,398.0,15.090909090909092,41.53817463636363,-8.383101190909091
2019-07-06 06,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-06 07,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-06 08,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-06 09,11.0,417.54545454545456,27.818181818181817,41.54442748181818,-8.378854163636364
2019-07-06 10,11.0,460.90909090909093,37.81818181818182,41.5440204,-8.379752327272728
2019-07-06 11,13.0,394.61538461538464,46.53846153846154,41.54598927692307,-8.384963307692308
2019-07-06 12,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-06 13,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-06 14,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-06 15,10.0,451.5,12.7,41.542369740000005,-8.37514284
2019-07-06 16,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-06 17,11.0,410.90909090909093,31.0,41.54325535454546,-8.3800425
2019-07-06 18,12.0,503.75,35.083333333333336,41.54411629999999,-8.381218141666666
2019-07-06 19,10.0,443.5,15.3,41.544356449999995,-8.375356080000001
2019-07-06 20,10.0,444.8,12.1,41.543212620000006,-8.37621814
2019-07-06 21,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-06 22,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-06 23,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 00,11.0,503.1818181818182,27.363636363636363,41.54247970909091,-8.379181754545455
2019-07-07 01,11.0,570.0,13.454545454545455,41.53500012727273,-8.38283320909091
2019-07-07 02,10.0,520.2,16.6,41.538283660000005,-8.377221420000001
2019-07-07 03,11.0,427.45454545454544,25.727272727272727,41.54524541818182,-8.371609390909091
2019-07-07 04,10.0,430.0,49.5,41.54366095,-8.375839150000001
2019-07-07 05,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 06,10.0,519.1,14.2,41.54122162000001,-8.374540820000002
2019-07-07 07,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 08,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 09,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 10,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 11,10.0,452.3,21.4,41.54205752000001,-8.37319489
2019-07-07 12,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 13,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 14,11.0,414.1818181818182,28.818181818181817,41.54363708181818,-8.380168800000002
2019-07-07 15,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 16,11.0,420.6363636363636,27.272727272727273,41.54439176363637,-8.376639381818183
2019-07-07 17,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 18,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 19,10.0,444.1,3.2,41.54376126000001,-8.37404381
2019-07-07 20,10.0,462.6,20.1,41.54450947,-8.37659674
2019-07-07 21,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 22,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-07 23,9.0,459.3333333333333,0.0,41.542296866666675,-8.370362566666667
2019-07-08 00,8.0,424.75,54.75,41.54454667499999,-8.385598975
2019-07-08 01,7.0,459.57142857142856,32.0,41.543305628571424,-8.379238257142857
2019-07-08 02,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-08 03,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-08 04,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-08 05,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-08 06,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-08 07,12.0,438.25,29.166666666666668,41.53336501666667,-8.408681275
2019-07-08 08,10.0,495.3,73.7,41.54629676,-8.391305290000002
2019-07-08 09,8.0,457.25,57.0,41.546333875,-8.3867377375
2019-07-08 10,11.0,465.27272727272725,31.09090909090909,41.544022590909094,-8.379699418181819
2019-07-08 11,12.0,462.75,38.75,41.54098672500001,-8.386364291666668
2019-07-08 12,10.0,436.0,16.8,41.54211265000001,-8.37660438
2019-07-08 13,17.0,417.7647058823529,47.11764705882353,41.536218564705884,-8.404709023529412
2019-07-08 14,14.0,462.0,64.92857142857143,41.544569635714296,-8.390199378571428
2019-07-08 15,15.0,549.0666666666667,112.2,41.54611368,-8.402875680000001
2019-07-08 16,40.0,580.375,148.925,41.539931925000005,-8.425536252499999
2019-07-08 17,61.0,692.4754098360655,203.44262295081967,41.54117284590164,-8.426741247540987
2019-07-08 18,22.0,637.8181818181819,138.4090909090909,41.536637018181814,-8.426528540909093
2019-07-08 19,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-08 20,4.0,813.0,15.75,41.545176675,-8.3814932
2019-07-08 21,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-08 22,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-08 23,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 00,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 01,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 02,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 03,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 04,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 05,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 06,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 07,7.0,664.4285714285714,159.14285714285714,41.551923957142854,-8.397590914285715
2019-07-09 08,25.0,612.32,195.08,41.543781671999994,-8.422238815999998
2019-07-09 09,5.0,640.2,87.2,41.54587488,-8.39073898
2019-07-09 10,6.0,570.8333333333334,77.33333333333333,41.54535953333334,-8.396117383333333
2019-07-09 11,6.0,732.0,93.5,41.54196696666667,-8.404702233333333
2019-07-09 12,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 13,8.0,625.875,101.25,41.54444815,-8.406798324999999
2019-07-09 14,7.0,632.0,82.57142857142857,41.53325464285715,-8.411277242857143
2019-07-09 15,6.0,710.5,103.0,41.5408552,-8.399565366666666
2019-07-09 16,25.0,832.32,290.52,41.538066676,-8.432089243999998
2019-07-09 17,42.0,771.1904761904761,207.6904761904762,41.53929610714286,-8.436038028571428
2019-07-09 18,23.0,671.304347826087,200.6086956521739,41.54431504347826,-8.422271986956522
2019-07-09 19,5.0,702.2,62.8,41.55000572,-8.3866824
2019-07-09 20,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 21,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 22,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-09 23,4.0,689.0,20.25,41.544983900000005,-8.381474075
2019-07-10 00,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-10 01,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-10 02,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-10 03,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-10 04,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-10 05,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-10 06,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-10 07,12.0,589.6666666666666,111.41666666666667,41.54453865,-8.41708565
2019-07-10 08,14.0,654.6428571428571,144.57142857142858,41.54162793571428,-8.422355835714287
2019-07-10 09,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-10 10,6.0,584.0,110.0,41.5472049,-8.398273666666666
2019-07-10 11,9.0,575.5555555555555,108.22222222222223,41.54429036666667,-8.41008521111111
2019-07-10 12,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-10 13,4.0,752.75,47.0,41.542901825,-8.383357
2019-07-10 14,4.0,672.5,35.75,41.543927125,-8.381805674999999
2019-07-10 15,6.0,518.0,71.33333333333333,41.546661300000004,-8.396640849999999
2019-07-10 16,8.0,707.75,78.625,41.542055425,-8.407883450000002
2019-07-10 17,38.0,787.9473684210526,190.57894736842104,41.54182109736842,-8.427436331578946
2019-07-10 18,20.0,838.3,236.6,41.543567825,-8.419792515000001
2019-07-10 19,5.0,874.8,45.2,41.53802458,-8.39576088
2019-07-10 20,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-10 21,5.0,664.2,102.8,41.543832099999996,-8.38820106
2019-07-10 22,6.0,599.6666666666666,105.66666666666667,41.545342549999994,-8.400611183333332
2019-07-10 23,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-11 00,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-11 01,4.0,776.5,37.75,41.53858650000001,-8.382863475
2019-07-11 02,4.0,776.5,75.75,41.5385865,-8.382863474999999
2019-07-11 03,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-11 04,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-11 05,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-11 06,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-11 07,7.0,675.5714285714286,73.57142857142857,41.553011228571435,-8.403130042857143
2019-07-11 08,25.0,503.92,127.68,41.548934036,-8.415921252
2019-07-11 09,6.0,665.1666666666666,78.16666666666667,41.542810066666675,-8.399837833333333
2019-07-11 10,4.0,752.0,51.75,41.54388555,-8.38521275
2019-07-11 11,9.0,588.8888888888889,125.22222222222223,41.551435644444446,-8.409732488888888
2019-07-11 12,4.0,690.5,43.0,41.547502175000005,-8.38742925
2019-07-11 13,4.0,801.5,39.75,41.54079095,-8.3881377
2019-07-11 14,4.0,672.5,34.75,41.543927125,-8.381805674999999
2019-07-11 15,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-11 16,17.0,673.0,129.41176470588235,41.54110604705882,-8.423359435294119
2019-07-11 17,26.0,791.2692307692307,180.34615384615384,41.53969703461538,-8.42458625
2019-07-11 18,18.0,934.7222222222222,128.05555555555554,41.54266448888889,-8.42209531111111
2019-07-11 19,4.0,688.5,47.0,41.54419265,-8.378554175
2019-07-11 20,5.0,643.6,77.2,41.548595420000005,-8.3869686
2019-07-11 21,5.0,707.0,36.8,41.53971946,-8.39313954
2019-07-11 22,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-11 23,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-12 00,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-12 01,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-12 02,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-12 03,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-12 04,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-12 05,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-12 06,5.0,599.4,128.4,41.54434628,-8.39729724
2019-07-12 07,8.0,668.25,103.5,41.5366920125,-8.4160035
2019-07-12 08,12.0,659.9166666666666,131.5,41.54395784166667,-8.414353158333332
2019-07-12 09,13.0,478.0769230769231,157.07692307692307,41.53997390769231,-8.4101408
2019-07-12 10,6.0,525.0,95.0,41.5451007,-8.392594066666666
2019-07-12 11,7.0,588.8571428571429,144.0,41.54214445714286,-8.401816914285716
2019-07-12 12,4.0,717.5,49.0,41.538920425,-8.385424975
2019-07-12 13,8.0,599.0,126.875,41.5459441375,-8.4061500625
2019-07-12 14,6.0,554.1666666666666,93.0,41.54481906666666,-8.392675666666666
2019-07-12 15,6.0,572.3333333333334,85.0,41.55101631666667,-8.396311849999998
2019-07-12 16,24.0,668.9166666666666,160.5,41.54249637916667,-8.423546241666667
2019-07-12 17,56.0,683.3214285714286,237.91071428571428,41.54638763214286,-8.424173350000002
2019-07-12 18,48.0,620.1041666666666,198.35416666666666,41.55035606250002,-8.418698579166668
2019-07-12 19,8.0,740.875,94.0,41.5454060125,-8.407289
2019-07-12 20,5.0,603.2,76.2,41.54297056,-8.39161068
2019-07-12 21,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-12 22,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-12 23,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 00,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 01,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 02,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 03,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 04,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 05,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 06,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 07,4.0,897.0,37.0,41.54282875,-8.388672125
2019-07-13 08,6.0,586.0,107.16666666666667,41.5474608,-8.3999259
2019-07-13 09,8.0,561.5,104.375,41.542097337499996,-8.4071763375
2019-07-13 10,18.0,414.3333333333333,165.72222222222223,41.54979067777777,-8.419767677777777
2019-07-13 11,15.0,455.6666666666667,170.13333333333333,41.55038679333334,-8.414785413333332
2019-07-13 12,6.0,627.8333333333334,78.66666666666667,41.539227116666666,-8.399686266666667
2019-07-13 13,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 14,6.0,635.6666666666666,50.5,41.5491374,-8.39630625
2019-07-13 15,4.0,683.0,36.75,41.546432300000006,-8.381691674999999
2019-07-13 16,6.0,978.8333333333334,77.83333333333333,41.54675291666667,-8.389661083333333
2019-07-13 17,4.0,995.75,29.0,41.543549925,-8.381190775
2019-07-13 18,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 19,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-13 20,5.0,584.6,63.4,41.54508172,-8.39370522
2019-07-13 21,5.0,594.0,79.2,41.5499537,-8.39191028
2019-07-13 22,4.0,734.0,9.25,41.545176675,-8.3814932
2019-07-13 23,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-14 00,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-14 01,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-14 02,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-14 03,4.0,677.5,131.0,41.5449259,-8.38598155
2019-07-14 04,4.0,688.5,64.75,41.54502012500001,-8.3860211
2019-07-14 05,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-14 06,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-14 07,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-14 08,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-14 09,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-14 10,3.0,848.0,0.0,41.5412553,-8.3729326
2019-07-14 11,4.0,677.0,0.0,41.5414531,-8.37184495
2019-07-14 12,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-14 13,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-14 14,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-14 15,8.0,420.5,46.75,41.5445187,-8.3796171375
2019-07-14 16,7.0,480.0,19.571428571428573,41.543647428571425,-8.371697800000002
2019-07-14 17,10.0,397.1,85.0,41.54330501,-8.39080106
2019-07-14 18,8.0,462.875,33.875,41.544956049999996,-8.3837331625
2019-07-14 19,8.0,429.5,34.5,41.544873749999994,-8.380764275
2019-07-14 20,7.0,458.57142857142856,17.857142857142858,41.54438771428571,-8.37788507142857
2019-07-14 21,7.0,457.42857142857144,44.142857142857146,41.543691871428564,-8.3785246
2019-07-14 22,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-14 23,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 00,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 01,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 02,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 03,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 04,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 05,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 06,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 07,14.0,473.2142857142857,99.64285714285714,41.54207278571429,-8.405936192857144
2019-07-15 08,20.0,512.7,148.15,41.545692609999996,-8.416375565000001
2019-07-15 09,11.0,445.0,123.0,41.54406004545455,-8.39170180909091
2019-07-15 10,10.0,467.9,117.0,41.5459163,-8.39082827
2019-07-15 11,13.0,604.4615384615385,90.6923076923077,41.53863652307692,-8.408015561538463
2019-07-15 12,12.0,722.25,113.0,41.540595691666674,-8.407393041666667
2019-07-15 13,10.0,525.0,77.3,41.546209590000004,-8.399204000000001
2019-07-15 14,10.0,564.4,101.4,41.54057091999999,-8.39510692
2019-07-15 15,9.0,465.6666666666667,58.666666666666664,41.543985022222216,-8.38299487777778
2019-07-15 16,26.0,544.6923076923077,111.26923076923077,41.539276180769235,-8.418625396153848
2019-07-15 17,59.0,721.6271186440678,199.9322033898305,41.54343185762712,-8.426884545762709
2019-07-15 18,26.0,647.5,191.03846153846155,41.55147136538461,-8.414793030769232
2019-07-15 19,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 20,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 21,7.0,502.0,19.571428571428573,41.54437621428571,-8.374029014285714
2019-07-15 22,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-15 23,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-16 00,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-16 01,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-16 02,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-16 03,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-16 04,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-16 05,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-16 06,6.0,506.0,0.0,41.5416509,-8.370757300000001
2019-07-16 07,12.0,506.5,68.83333333333333,41.54336685,-8.400187491666667
